Name,Price in GBR,Ingredients,Product_Link,Category
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Limonene,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Antiperspirant and Deodorant
Advanced Care Go Fresh Passion Fruit Roll-On Antiperspirant Deodorant,NONE,Linalool.,https://www.dove.com/uk/p/advanced-care-go-fresh-passion-fruit-roll-on-antiperspirant-deodorant.html/00000059095286,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Aqua,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Glycerin,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Steareth-2,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Parfum,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Steareth-20,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Calcium Chloride,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Glycine,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Disodium EDTA,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Limonene,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Go Fresh Pomegranate Antiperspirant Deodorant Roll-On,NONE,Linalool.,https://www.dove.com/uk/p/pomegranate-antiperspirant-deodorant-roll-on.html/00000059095316,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Aqua,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Glycerin,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Aluminum Sesquichlorohydrate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Steareth-2,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Parfum,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Steareth-20,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Calcium Chloride,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Glycine,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Disodium EDTA,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Benzyl Benzoate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Citronellol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Eugenol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Geraniol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Hydroxycitronellal,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Limonene,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Advanced Care Original Antiperspirant Deodorant Roll-On,NONE,Linalool.,https://www.dove.com/uk/p/original-antiperspirant-deodorant-roll-on.html/00000059095842,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Aluminum Zirconium Tetrachlorohydrex GLY,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Stearyl Alcohol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Cyclopentasiloxane,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Isopropyl Palmitate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,PPG-14 Butyl Ether,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Hydrogenated Castor Oil,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,PEG-8,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Parfum,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Dimethicone,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Silica,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Polyethylene,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Steareth-100,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,BHT,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Benzyl Alcohol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Benzyl Benzoate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Benzyl Salicylate,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Citronellol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Geraniol,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Hexyl Cinnamal,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Hydroxycitronellal,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Original Antiperspirant Deodorant Stick,2,Linalool.,https://www.dove.com/uk/p/original-antiperspirant-deodorant-stick.html/00000080466437,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,‎Cyclopentasiloxane,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Aluminum Zirconium Tetrachlorohydrex GLY,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Dimethicone,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Cera Microcristallina,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Paraffin,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Parfum,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Silica,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Dimethicone Crosspolymer,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,BHT,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Citronellol,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Coumarin,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Limonene,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Pomegranate & Lemon Verbena Antiperspirant Deodorant,NONE,Linalool.,https://www.dove.com/uk/p/maximum-protection-pomegranate-lemon-verbena-antiperspirant-deodorant.html/08711600841499,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Cyclopentasiloxane,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Aluminum Zirconium Tetrachlorohydrex GLY,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Dimethicone,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Cera Microcristallina,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Paraffin,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Silica,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Parfum,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Dimethicone Crosspolymer,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,BHT,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Benzyl Alcohol,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Benzyl Salicylate,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Cinnamyl Alcohol,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Citronellol,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Eugenol,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Geraniol,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Hexyl Cinnamal,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Maximum Protection Original Clean Antiperspirant Deodorant,4,Linalool.,https://www.dove.com/uk/p/maximum-protection-original-clean-antiperspirant-deodorant.html/08717644566237,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Aluminum Chlorohydrate,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Disteardimonium Hectorite,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,BHT,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Octyldodecanol,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Dimethiconol,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Propylene Carbonate,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Benzyl Benzoate,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Citronellol,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Geraniol,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Limonene,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Classic Antiperspirant Deodorant Spray,NONE,Linalool.,https://www.dove.com/uk/p/classic-antiperspirant-deodorant-spray.html/08720181287831,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Aluminum Chlorohydrate,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Disteardimonium Hectorite,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Helianthus Annuus Seed Oil,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,C12-15 Alkyl Benzoate,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,BHT,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Octyldodecanol,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Dimethiconol,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Propylene Carbonate,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Alpha-Isomethyl Ionone,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Benzyl Alcohol,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Benzyl Salicylate,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Citral,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Geraniol,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Hexyl Cinnamal,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Limonene,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Fresh Antiperspirant Deodorant Spray,NONE,Linalool.,https://www.dove.com/uk/p/fresh-antiperspirant-deodorant-spray.html/08720181287855,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Butane,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Isobutane,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Propane,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Aluminum Chlorohydrate,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,PPG-14 Butyl Ether,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Cyclopentasiloxane,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
Powder Soft Antiperspirant Deodorant Spray,NONE,Parfum,https://www.dove.com/uk/p/powder-soft-antiperspirant-deodorant-spray.html/08720181287879,Antiperspirant and Deodorant
